#scalar perturbations for mode k = 9.845588963938e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       9.557269195795e+02       5.627029839954e-03      -6.571986803684e-02      -2.031150805634e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.441445999076e+01      -1.840939535435e-02       5.218649416582e-02       5.218647848922e-02      -6.542044518551e-02      -2.031144045141e-01       0.000000000000e+00      -1.295949385719e+02      -1.394527863251e-10      -6.659443923899e-02      -2.035061546255e-01      -1.123956370195e-03       3.535542638251e-09      -1.866592849214e-01 
       9.570741344028e+02       5.639999014780e-03      -6.572370463928e-02      -2.033286739055e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.466346953728e+01      -1.836734539030e-02       5.218212810831e-02       5.218211017694e-02      -6.542549330947e-02      -2.033280015374e-01       0.000000000000e+00      -1.298687211869e+02      -1.409443879613e-10      -6.604307088525e-02      -2.035814840857e-01      -1.290943081546e-03       3.560969278520e-09      -1.868931728665e-01 
       9.584213492260e+02       5.652982383954e-03      -6.572752856628e-02      -2.035422837885e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.491282340816e+01      -1.832544121690e-02       5.217777726469e-02       5.217775814904e-02      -6.543052216281e-02      -2.035416150762e-01       0.000000000000e+00      -1.301427915743e+02      -1.424500236697e-10      -6.572413038446e-02      -2.036535381749e-01      -1.381896700736e-03       3.586545666215e-09      -1.871270391622e-01 
       9.597685640493e+02       5.665979947525e-03      -6.573133945804e-02      -2.037559104990e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.516252142971e+01      -1.828368215287e-02       5.217344151657e-02       5.217342228270e-02      -6.543553143073e-02      -2.037552454173e-01       0.000000000000e+00      -1.304171497562e+02      -1.439698077771e-10      -6.564153991194e-02      -2.037239779211e-01      -1.396186446636e-03       3.612272499995e-09      -1.873608409384e-01 
       9.611157788726e+02       5.678991705540e-03      -6.573513856513e-02      -2.039695530404e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.541256342889e+01      -1.824206752098e-02       5.216912095471e-02       5.216910265190e-02      -6.544052241042e-02      -2.039688915644e-01       0.000000000000e+00      -1.306917957547e+02      -1.455038553992e-10      -6.579645257790e-02      -2.037944713028e-01      -1.334079801674e-03       3.638150480230e-09      -1.875946242588e-01 
       9.624629936959e+02       5.692017658049e-03      -6.573892517273e-02      -2.041832119115e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.566294923335e+01      -1.820059664797e-02       5.216481543104e-02       5.216479907992e-02      -6.544549443094e-02      -2.041825540164e-01       0.000000000000e+00      -1.309667295916e+02      -1.470522824452e-10      -6.618726094239e-02      -2.038666738627e-01      -1.196729086718e-03       3.664180311295e-09      -1.878284014798e-01 
       9.638102085192e+02       5.705057805100e-03      -6.574269868205e-02      -2.043968874917e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.591367867193e+01      -1.815926886455e-02       5.216052481873e-02       5.216051139999e-02      -6.545044693719e-02      -2.043962331529e-01       0.000000000000e+00      -1.312419512888e+02      -1.486152056243e-10      -6.680964042585e-02      -2.039422100337e-01      -9.861471997587e-04       3.690362698386e-09      -1.880621088420e-01 
       9.653162636176e+02       5.719652224415e-03      -6.574690295190e-02      -2.046357745773e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.619437637599e+01      -1.811323699519e-02       5.215574609789e-02       5.215573705563e-02      -6.545596167151e-02      -2.046351241853e-01       0.000000000000e+00      -1.315499631666e+02      -1.503797068739e-10      -6.777087114749e-02      -2.040325326815e-01      -6.675677951635e-04       3.719813526311e-09      -1.883233445526e-01 
       9.665274741920e+02       5.731402324179e-03      -6.575027258730e-02      -2.048279087397e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.642043236949e+01      -1.807634541556e-02       5.215191640114e-02       5.215191166434e-02      -6.546037948286e-02      -2.048272614999e-01       0.000000000000e+00      -1.317979357508e+02      -1.518121287225e-10      -6.873847502388e-02      -2.041110510543e-01      -3.509946427956e-04       3.743638317295e-09      -1.885334243334e-01 
       9.675304848905e+02       5.741141336430e-03      -6.575305466800e-02      -2.049870263995e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.660784061946e+01      -1.804588162311e-02       5.214875401614e-02       5.214875333596e-02      -6.546402571794e-02      -2.049863817553e-01       0.000000000000e+00      -1.320034594842e+02      -1.530074094353e-10      -6.966434634018e-02      -2.041808423269e-01      -5.055439323416e-05       3.763462393424e-09      -1.887073567143e-01 
       9.685334955889e+02       5.750888216679e-03      -6.575582981634e-02      -2.051461527452e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.679543898946e+01      -1.801549576773e-02       5.214559985728e-02       5.214560364514e-02      -6.546766155575e-02      -2.051455106835e-01       0.000000000000e+00      -1.322091428212e+02      -1.542109725375e-10      -7.069697450718e-02      -2.042555450639e-01       2.823891602751e-04       3.783372510917e-09      -1.888812627154e-01 
       9.695365062874e+02       5.760642964948e-03      -6.575859809184e-02      -2.053052876437e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.698322741020e+01      -1.798518758062e-02       5.214245392037e-02       5.214246255385e-02      -6.547128707360e-02      -2.053046481514e-01       0.000000000000e+00      -1.324149857706e+02      -1.554228677424e-10      -7.182994265404e-02      -2.043356761803e-01       6.455908919975e-04       3.803368965621e-09      -1.890551564978e-01 
       9.705395169858e+02       5.770405581256e-03      -6.576135887153e-02      -2.054644314906e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.717120581262e+01      -1.795495679418e-02       5.213931611682e-02       5.213932993769e-02      -6.547490166538e-02      -2.054637945547e-01       0.000000000000e+00      -1.326209883410e+02      -1.566431450160e-10      -7.305622175704e-02      -2.044217158228e-01       1.036627194638e-03       3.823452054494e-09      -1.892290203776e-01 
       9.715425276842e+02       5.780176065622e-03      -6.576411170679e-02      -2.056235845401e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.735937412822e+01      -1.792480314197e-02       5.213618638073e-02       5.213620569324e-02      -6.547850489945e-02      -2.056229501476e-01       0.000000000000e+00      -1.328271505416e+02      -1.578718545801e-10      -7.436822094423e-02      -2.045141040582e-01       1.452913869972e-03       3.843622073879e-09      -1.894028790019e-01 
       9.725455383827e+02       5.789954418067e-03      -6.576685718218e-02      -2.057827462308e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.754773228875e+01      -1.789472635869e-02       5.213306477621e-02       5.213308984561e-02      -6.548209737848e-02      -2.057821143687e-01       0.000000000000e+00      -1.330334723812e+02      -1.591090469117e-10      -7.575783961410e-02      -2.046132381709e-01       1.891724195958e-03       3.863879320075e-09      -1.895767148375e-01 
       9.746504100250e+02       5.810500395212e-03      -6.577259448704e-02      -2.061167834013e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.794362890047e+01      -1.783185736648e-02       5.212654028547e-02       5.212657811898e-02      -6.548960120370e-02      -2.061161568082e-01       0.000000000000e+00      -1.334669688701e+02      -1.617331664194e-10      -7.888789600215e-02      -2.048447185357e-01       2.873028576253e-03       3.906675155687e-09      -1.899414706530e-01 
       9.767552816674e+02       5.831081023068e-03      -6.577829610063e-02      -2.064508596888e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.834036064849e+01      -1.776932331287e-02       5.212005108302e-02       5.212010228882e-02      -6.549705461631e-02      -2.064502383091e-01       0.000000000000e+00      -1.339011685171e+02      -1.643953397144e-10      -8.223727799708e-02      -2.051099769472e-01       3.913138955594e-03       3.949859212603e-09      -1.903061583559e-01 
       9.788601533098e+02       5.851696301815e-03      -6.578396287919e-02      -2.067849733386e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.873792690958e+01      -1.770712179504e-02       5.211359720146e-02       5.211366199917e-02      -6.550445863011e-02      -2.067843571172e-01       0.000000000000e+00      -1.343360714013e+02      -1.670960443833e-10      -8.571636664840e-02      -2.054106224020e-01       4.983124619799e-03       3.993434271921e-09      -1.906707522584e-01 
       9.809650249522e+02       5.872346231634e-03      -6.578959187537e-02      -2.071191255844e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.913632706625e+01      -1.764525043191e-02       5.210717819155e-02       5.210725641659e-02      -6.551181044887e-02      -2.071185144672e-01       0.000000000000e+00      -1.347716776028e+02      -1.698357630972e-10      -8.923279970524e-02      -2.057472676784e-01       6.053647027021e-03       4.037403126375e-09      -1.910352685275e-01 
       9.830698965945e+02       5.893030812706e-03      -6.579518393440e-02      -2.074533146819e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.953556050570e+01      -1.758370686391e-02       5.210079406701e-02       5.210088518546e-02      -6.551911107137e-02      -2.074527086154e-01       0.000000000000e+00      -1.352079872012e+02      -1.726149836516e-10      -9.269406776007e-02      -2.061195264661e-01       7.095779885595e-03       4.081768578730e-09      -1.913997034857e-01 
       9.851747682369e+02       5.913750045211e-03      -6.580073625817e-02      -2.077875418160e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.993562661966e+01      -1.752248875273e-02       5.209444436870e-02       5.209454750196e-02      -6.552635784683e-02      -2.077869407473e-01       0.000000000000e+00      -1.356450002757e+02      -1.754341990108e-10      -9.601007057386e-02      -2.065260369597e-01       8.081805145509e-03       4.126533447753e-09      -1.917640442675e-01 
       9.872796398793e+02       5.934503929328e-03      -6.580624982423e-02      -2.081218052494e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.033652480338e+01      -1.746159378106e-02       5.208812908862e-02       5.208824304673e-02      -6.553355190245e-02      -2.081212091264e-01       0.000000000000e+00      -1.360827169042e+02      -1.782939073488e-10      -9.909555936125e-02      -2.069645116941e-01       8.985951333166e-03       4.171700566523e-09      -1.921283086447e-01 
       9.898256243172e+02       5.959653459690e-03      -6.581286391466e-02      -2.085261692282e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.082254928357e+01      -1.738836573240e-02       5.208053570618e-02       5.208066078414e-02      -6.554218020653e-02      -2.085255790186e-01       0.000000000000e+00      -1.366131050121e+02      -1.818077490930e-10      -1.024085788625e-01      -2.075330501911e-01       9.937282276410e-03       4.226874851644e-09      -1.925688257269e-01 
