# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf            
       1.043401639405e+08       6.942696623516e-14       4.442065466719e-03       2.348929666584e+10       1.434210181437e+04       1.374552342575e-04       1.496457268905e+12       2.564623970150e-03       3.261257925887e+20       2.552774254842e+15       1.516681526309e+16       7.504308755813e+19       1.505604581196e+20       5.517470578560e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.453223027611e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       1.036148598737e+08       7.040234046903e-14       4.473159679037e-03       2.316387007707e+10       1.434210178328e+04       1.384174206513e-04       1.486054880910e+12       2.582576168553e-03       3.171518614183e+20       2.499907843222e+15       1.485271968760e+16       7.297814354613e+19       1.464175193553e+20       5.365648769473e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.547398369466e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       1.028945976424e+08       7.139141762511e-14       4.504471546170e-03       2.284295204746e+10       1.434210175196e+04       1.393863423464e-04       1.475724803457e+12       2.600654029947e-03       3.084248639200e+20       2.448136263007e+15       1.454512884148e+16       7.097002014018e+19       1.423885809174e+20       5.218004582427e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.643565230969e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       1.021793421992e+08       7.239439021342e-14       4.536002592431e-03       2.252648011395e+10       1.434210172043e+04       1.403620464898e-04       1.465466533891e+12       2.618858433939e-03       2.999380052749e+20       2.397436840902e+15       1.424390801572e+16       6.901715382028e+19       1.384705058843e+20       5.074423063243e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.741765727501e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       1.014690587403e+08       7.341145344851e-14       4.567754353047e-03       2.221439267885e+10       1.434210168868e+04       1.413445805587e-04       1.455279573050e+12       2.637190266294e-03       2.916846776355e+20       2.347787373161e+15       1.394892529106e+16       6.711802408948e+19       1.346602436523e+20       4.934792420899e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.842042865061e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       1.007637127036e+08       7.444280528743e-14       4.599728372341e-03       2.190662899784e+10       1.434210165671e+04       1.423339923625e-04       1.445163425244e+12       2.655650418975e-03       2.836584549811e+20       2.299166115865e+15       1.366005148020e+16       6.527115229000e+19       1.309548275604e+20       4.799003940491e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.944440559090e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       1.000632697675e+08       7.548864646829e-14       4.631926205548e-03       2.160312916822e+10       1.434210162451e+04       1.433303300453e-04       1.435117598228e+12       2.674239790190e-03       2.758530881142e+20       2.251551775398e+15       1.337716007123e+16       6.347510045195e+19       1.273513725809e+20       4.666951898589e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.049003653713e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.936769584876e+07       7.654918054932e-14       4.664349420636e-03       2.130383411717e+10       1.434210159209e+04       1.443336420881e-04       1.425141603177e+12       2.692959284432e-03       2.682624997953e+20       2.204923499122e+15       1.310012717223e+16       6.172847017375e+19       1.238470730723e+20       4.538533480920e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.155777941373e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.867695710129e+07       7.762461394848e-14       4.696999594671e-03       2.100868559030e+10       1.434210155944e+04       1.453439773114e-04       1.415234954665e+12       2.711809812527e-03       2.608807800107e+20       2.159260866243e+15       1.282883145700e+16       6.002990153332e+19       1.204392005957e+20       4.413648702320e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.264810182885e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.799101991413e+07       7.871515598365e-14       4.729878315629e-03       2.071762614028e+10       1.434210152656e+04       1.463613848776e-04       1.405397170641e+12       2.730792291674e-03       2.537021813713e+20       2.114543878872e+15       1.256315411193e+16       5.837807202925e+19       1.171251017898e+20       4.292200328883e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.376148127915e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.730985090999e+07       7.982101891335e-14       4.762987182403e-03       2.043059911569e+10       1.434210149345e+04       1.473859142928e-04       1.395627772406e+12       2.749907645495e-03       2.467211146379e+20       2.070752953263e+15       1.230297878399e+16       5.677169555111e+19       1.139021963053e+20       4.174093802260e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.489840535893e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.663341694363e+07       8.094241797806e-14       4.796327808435e-03       2.014754864998e+10       1.434210146011e+04       1.484176154100e-04       1.385926284585e+12       2.769156804075e-03       2.399321443687e+20       2.027868911235e+15       1.204819152972e+16       5.520952137809e+19       1.107679747960e+20       4.059237166032e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.605937197365e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.596168510016e+07       8.207957144213e-14       4.829901814446e-03       1.986841965058e+10       1.434210142653e+04       1.494565384310e-04       1.376292235110e+12       2.788540704007e-03       2.333299846881e+20       1.985872971780e+15       1.179868076538e+16       5.369033320518e+19       1.077199969645e+20       3.947540994115e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.724488955796e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.529462269354e+07       8.323270063625e-14       4.863710835707e-03       1.959315778821e+10       1.434210139273e+04       1.505027339092e-04       1.366725155194e+12       2.808060288444e-03       2.269094951707e+20       1.944746742831e+15       1.155433721805e+16       5.221294819616e+19       1.047558896627e+20       3.838918321135e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.845547729842e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.463219726493e+07       8.440203000049e-14       4.897756514765e-03       1.932170948626e+10       1.434210135868e+04       1.515562527516e-04       1.357224579310e+12       2.827716507137e-03       2.206656768388e+20       1.904472213208e+15       1.131505387781e+16       5.077621606267e+19       1.018733450440e+20       3.733284574715e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.969166536081e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.397437658109e+07       8.558778712805e-14       4.932040508720e-03       1.905402191043e+10       1.434210132440e+04       1.526171462218e-04       1.347790045165e+12       2.847510316487e-03       2.145936682708e+20       1.865031744736e+15       1.108072595081e+16       4.937901816854e+19       9.907011876602e+19       3.630557509630e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.095399512235e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.332112863290e+07       8.679020280951e-14       4.966564487404e-03       1.879004295836e+10       1.434210128987e+04       1.536854659421e-04       1.338421093680e+12       2.867442679587e-03       2.086887418155e+20       1.826408064510e+15       1.085125081346e+16       4.802026665892e+19       9.634402824367e+19       3.530657143770e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.224301940875e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.267242163370e+07       8.800951107777e-14       5.001330129744e-03       1.852972124956e+10       1.434210125511e+04       1.547612638961e-04       1.329117268969e+12       2.887514566273e-03       2.029462999116e+20       1.788584257343e+15       1.062652796742e+16       4.669890361317e+19       9.369295094949e+19       3.433505695865e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.355930273635e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.202822401781e+07       8.924594925358e-14       5.036339127400e-03       1.827300611538e+10       1.434210122010e+04       1.558445924315e-04       1.319878118311e+12       2.907726953168e-03       1.973618715077e+20       1.751543758345e+15       1.040645899560e+16       4.541390022123e+19       9.111482276113e+19       3.339027524928e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.490342155935e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.138850443898e+07       9.049975799175e-14       5.071593182947e-03       1.801984758915e+10       1.434210118484e+04       1.569355042623e-04       1.310703192137e+12       2.928080823733e-03       1.919311085815e+20       1.715270345680e+15       1.019094751909e+16       4.416425598260e+19       8.860763635426e+19       3.247149071362e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.627596452219e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.075323176883e+07       9.177118132797e-14       5.107094011692e-03       1.777019639645e+10       1.434210114934e+04       1.580340524714e-04       1.301592044000e+12       2.948577168309e-03       1.866497827542e+20       1.679748133453e+15       9.979899154919e+15       4.294899792730e+19       8.616943963964e+19       3.157798799684e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.767753271742e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       9.012237509540e+07       9.306046672634e-14       5.142843343492e-03       1.752400394553e+10       1.434210111359e+04       1.591402905135e-04       1.292544230557e+12       2.969216984171e-03       1.815137819983e+20       1.644961564758e+15       9.773221474730e+15       4.176717985837e+19       8.379833424323e+19       3.070907142829e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.910873994891e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.949590372159e+07       9.436786512750e-14       5.178842913665e-03       1.728122231784e+10       1.434210107759e+04       1.602542722174e-04       1.283559311548e+12       2.990001275576e-03       1.765191074360e+20       1.610895404862e+15       9.570823964303e+15       4.061788161513e+19       8.149247402813e+19       2.986406447987e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.057021300063e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.887378716368e+07       9.569363099745e-14       5.215094477535e-03       1.704180425872e+10       1.434210104134e+04       1.613760517885e-04       1.274636849770e+12       3.010931053806e-03       1.716618702260e+20       1.577534734535e+15       9.372617983911e+15       3.950020835676e+19       7.925006365718e+19       2.904230923927e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.206259191118e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.825599514986e+07       9.703802237717e-14       5.251599797703e-03       1.680570316819e+10       1.434210100484e+04       1.625056838119e-04       1.265776411064e+12       3.032007337225e-03       1.669382885351e+20       1.544864943515e+15       9.178516729504e+15       3.841328986557e+19       7.706935719510e+19       2.824316589774e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.358653025406e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.764249761877e+07       9.840130093272e-14       5.288360651321e-03       1.657287309188e+10       1.434210096808e+04       1.636432232547e-04       1.256977564285e+12       3.053231151322e-03       1.623446845941e+20       1.512871724110e+15       8.988435194691e+15       3.735627986947e+19       7.494865674915e+19       2.746601225196e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.514269542393e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.703326471798e+07       9.978373200628e-14       5.325378824637e-03       1.634326871208e+10       1.434210093106e+04       1.647887254688e-04       1.248239881287e+12       3.074603528768e-03       1.578774818341e+20       1.481541064930e+15       8.802290133510e+15       3.632835538303e+19       7.288631114709e+19       2.671024321954e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.673176892882e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.642826680260e+07       1.011855846677e-13       5.362656120269e-03       1.611684533895e+10       1.434210089378e+04       1.659422461935e-04       1.239562936900e+12       3.096125509457e-03       1.535332021018e+20       1.450859244755e+15       8.620000023975e+15       3.532871606676e+19       7.088071465166e+19       2.597527036795e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.835444668866e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.582747443380e+07       1.026071317669e-13       5.400194351751e-03       1.589355890176e+10       1.434210085624e+04       1.671038415583e-04       1.230946308908e+12       3.117798140565e-03       1.493084629517e+20       1.420812826521e+15       8.441485032370e+15       3.435658360390e+19       6.893030571030e+19       2.526052145638e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.001143934000e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.523085837739e+07       1.040486499871e-13       5.437995345346e-03       1.567336594039e+10       1.434210081844e+04       1.682735680857e-04       1.222389578033e+12       3.139622476596e-03       1.451999750121e+20       1.391388651438e+15       8.266666978285e+15       3.341120109447e+19       6.703356573931e+19       2.456543999015e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.170347254723e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.463838960241e+07       1.055104198984e-13       5.476060941874e-03       1.545622359682e+10       1.434210078038e+04       1.694514826936e-04       1.213892327909e+12       3.161599579435e-03       1.412045394242e+20       1.362573833228e+15       8.095469300383e+15       3.249183246596e+19       6.518901794158e+19       2.388948478749e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.343128732039e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.405003927969e+07       1.069927260126e-13       5.514392991245e-03       1.524208960678e+10       1.434210074204e+04       1.706376426985e-04       1.205454145064e+12       3.183730518402e-03       1.373190453515e+20       1.334355752477e+15       7.927817022863e+15       3.159776190016e+19       6.339522615666e+19       2.323212955811e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.519564033969e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.346577878047e+07       1.084958568386e-13       5.552993359743e-03       1.503092229157e+10       1.434210070344e+04       1.718321058183e-04       1.197074618903e+12       3.206016370297e-03       1.335404675579e+20       1.306722051115e+15       7.763636722627e+15       3.072829327592e+19       6.165079374261e+19       2.259286249352e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.699730428685e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.288557967498e+07       1.100201049384e-13       5.591863926384e-03       1.482268054991e+10       1.434210066457e+04       1.730349301746e-04       1.188753341682e+12       3.228458219460e-03       1.298658640518e+20       1.279660626998e+15       7.602856497128e+15       2.988274962706e+19       5.995436248859e+19       2.197118586846e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.883706818351e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.230941373110e+07       1.115657669840e-13       5.631006581098e-03       1.461732384994e+10       1.434210062543e+04       1.742461742959e-04       1.180489908494e+12       3.251057157821e-03       1.262923737958e+20       1.253159628610e+15       7.445405932874e+15       2.906047261536e+19       5.830461155733e+19       2.136661565340e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.071573773678e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.173725291294e+07       1.131331438155e-13       5.670423228366e-03       1.441481222136e+10       1.434210058601e+04       1.754658971206e-04       1.172283917244e+12       3.273814284950e-03       1.228172144790e+20       1.227207449874e+15       7.291216074595e+15       2.826082201791e+19       5.670025645675e+19       2.077868113772e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.263413569207e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.116906937952e+07       1.147225404991e-13       5.710115787224e-03       1.421510624764e+10       1.434210054632e+04       1.766941579996e-04       1.164134968634e+12       3.296730708117e-03       1.194376803509e+20       1.201792725066e+15       7.140219395045e+15       2.748317522871e+19       5.514004803986e+19       2.020692456316e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.459310219340e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.060483548338e+07       1.163342663872e-13       5.750086187618e-03       1.401816705830e+10       1.434210050635e+04       1.779310166991e-04       1.156042666142e+12       3.319807542338e-03       1.161511401143e+20       1.176904323841e+15       6.992349765422e+15       2.672692677385e+19       5.362277153218e+19       1.965090076745e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.659349515134e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       8.004452376923e+07       1.179686351777e-13       5.790336375867e-03       1.382395632143e+10       1.434210046610e+04       1.791765334037e-04       1.148006616002e+12       3.343045910437e-03       1.129550348771e+20       1.152531346355e+15       6.847542426415e+15       2.599148784011e+19       5.214724558587e+19       1.911017683768e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.863619061869e-28       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       7.948810697266e+07       1.196259649759e-13       5.830868309204e-03       1.363243623616e+10       1.434210042557e+04       1.804307687195e-04       1.140026427182e+12       3.366446943095e-03       1.098468761593e+20       1.128663118496e+15       6.705733959838e+15       2.527628581652e+19       5.071232136002e+19       1.858433177329e+20       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.007220831742e-27       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
