# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  451       2.585564068507e-10       2.124967593249e-12      -9.223689045709e-12       6.928340236977e-15       1.115586302501e-13       6.647978134353e-15       1.368391569191e-15 
  452       2.598817537125e-10       2.102475135415e-12      -9.299598346709e-12       6.953077114636e-15       1.107075225986e-13       6.481129141509e-15       1.353880459659e-15 
  453       2.612217252944e-10       2.079843865977e-12      -9.370999418472e-12       6.977933688238e-15       1.098646922417e-13       6.317445704198e-15       1.339338150884e-15 
  454       2.625752571148e-10       2.057086922742e-12      -9.437871570179e-12       7.002908266847e-15       1.090300220564e-13       6.156915960850e-15       1.324766599652e-15 
  455       2.639412640039e-10       2.034217670008e-12      -9.500194587548e-12       7.027999114492e-15       1.082033902088e-13       5.999527095434e-15       1.310167783790e-15 
  456       2.653186399858e-10       2.011249699770e-12      -9.557948737027e-12       7.053204449888e-15       1.073846701219e-13       5.845265330662e-15       1.295543702233e-15 
  457       2.667062581618e-10       1.988196832924e-12      -9.611114769982e-12       7.078522446157e-15       1.065737304438e-13       5.694115921191e-15       1.280896375102e-15 
  458       2.681029705935e-10       1.965073120471e-12      -9.659673926892e-12       7.103951230542e-15       1.057704350155e-13       5.546063146830e-15       1.266227843772e-15 
  459       2.695076081856e-10       1.941892844725e-12      -9.703607941540e-12       7.129488884130e-15       1.049746428390e-13       5.401090305744e-15       1.251540170940e-15 
  460       2.709189805688e-10       1.918670520516e-12      -9.742899045207e-12       7.155133441570e-15       1.041862080453e-13       5.259179707661e-15       1.236835440704e-15 
  461       2.723358759828e-10       1.895420896394e-12      -9.777529970859e-12       7.180882890792e-15       1.034049798624e-13       5.120312667072e-15       1.222115758630e-15 
  462       2.737570611593e-10       1.872158955838e-12      -9.807483957346e-12       7.206735172724e-15       1.026308025832e-13       4.984469496442e-15       1.207383251822e-15 
  463       2.751812812051e-10       1.848899918458e-12      -9.832744753586e-12       7.232688181016e-15       1.018635155335e-13       4.851629499407e-15       1.192640068999e-15 
  464       2.766072594847e-10       1.825659241198e-12      -9.853296622765e-12       7.258739761752e-15       1.011029530403e-13       4.721770963986e-15       1.177888380561e-15 
  465       2.780336975035e-10       1.802452619549e-12      -9.869124346522e-12       7.284887713176e-15       1.003489443994e-13       4.594871155783e-15       1.163130378663e-15 
  466       2.794594120479e-10       1.779294940700e-12      -9.880220869329e-12       7.311129723912e-15       9.960134244671e-14       4.470907041069e-15       1.148368092960e-15 
  467       2.808837515519e-10       1.756197104631e-12      -9.886610485558e-12       7.337463186091e-15       9.886011031911e-14       4.349857494682e-15       1.133602831367e-15 
  468       2.823061924901e-10       1.733169106217e-12      -9.888326384082e-12       7.363885375843e-15       9.812523733744e-14       4.231701147639e-15       1.118835721991e-15 
  469       2.837262032539e-10       1.710221074933e-12      -9.885403081867e-12       7.390393513947e-15       9.739671063186e-14       4.116415657099e-15       1.104067895851e-15 
  470       2.851432441103e-10       1.687363275482e-12      -9.877876432381e-12       7.416984765522e-15       9.667451512555e-14       4.003977699980e-15       1.089300486848e-15 
  471       2.865567671600e-10       1.664606108420e-12      -9.865783633992e-12       7.443656239704e-15       9.595863351855e-14       3.894362966561e-15       1.074534631735e-15 
  472       2.879662162964e-10       1.641960110786e-12      -9.849163238377e-12       7.470404989339e-15       9.524904627143e-14       3.787546154090e-15       1.059771470087e-15 
  473       2.893710271643e-10       1.619435956727e-12      -9.828055158928e-12       7.497228010662e-15       9.454573158914e-14       3.683500960393e-15       1.045012144270e-15 
  474       2.907706271182e-10       1.597044458127e-12      -9.802500679154e-12       7.524122242985e-15       9.384866540473e-14       3.582200077477e-15       1.030257799412e-15 
  475       2.921644351815e-10       1.574796565232e-12      -9.772542461088e-12       7.551084568383e-15       9.315782136314e-14       3.483615185144e-15       1.015509583372e-15 
  476       2.935518620045e-10       1.552703367279e-12      -9.738224553689e-12       7.578111811377e-15       9.247317080493e-14       3.387716944591e-15       1.000768646711e-15 
  477       2.949323098236e-10       1.530776093123e-12      -9.699592401250e-12       7.605200738620e-15       9.179468275011e-14       3.294474992022e-15       9.860361426607e-16 
  478       2.963051724195e-10       1.509026111864e-12      -9.656692851802e-12       7.632348058580e-15       9.112232388183e-14       3.203857932253e-15       9.713132270931e-16 
  479       2.976698350762e-10       1.487464933471e-12      -9.609574165518e-12       7.659550421230e-15       9.045605853022e-14       3.115833332320e-15       9.566010584923e-16 
  480       2.990256745394e-10       1.466104209417e-12      -9.558286023119e-12       7.686804417729e-15       8.979584865609e-14       3.030367715087e-15       9.419007979226e-16 
  481       3.003720589753e-10       1.444955733297e-12      -9.502879534278e-12       7.714106580107e-15       8.914165383477e-14       2.947426552850e-15       9.272136089990e-16 
  482       3.017083479291e-10       1.424031441462e-12      -9.443407246026e-12       7.741453380952e-15       8.849343123981e-14       2.866974260949e-15       9.125406578572e-16 
  483       3.030338922837e-10       1.403343413642e-12      -9.379923151154e-12       7.768841233096e-15       8.785113562676e-14       2.788974191371e-15       8.978831131233e-16 
  484       3.043480342185e-10       1.382903873577e-12      -9.312482696623e-12       7.796266489297e-15       8.721471931699e-14       2.713388626360e-15       8.832421458836e-16 
  485       3.056501071678e-10       1.362725189641e-12      -9.241142791963e-12       7.823725441924e-15       8.658413218137e-14       2.640178772022e-15       8.686189296548e-16 
  486       3.069394357795e-10       1.342819875469e-12      -9.165961817682e-12       7.851214322646e-15       8.595932162413e-14       2.569304751934e-15       8.540146403536e-16 
  487       3.082153358739e-10       1.323200590587e-12      -9.086999633671e-12       7.878729302114e-15       8.534023256655e-14       2.500725600751e-15       8.394304562665e-16 
  488       3.094771144021e-10       1.303880141038e-12      -9.004317587606e-12       7.906266489647e-15       8.472680743076e-14       2.434399257811e-15       8.248675580202e-16 
  489       3.107240694049e-10       1.284871480007e-12      -8.917978523353e-12       7.933821932916e-15       8.411898612350e-14       2.370282560746e-15       8.103271285507e-16 
  490       3.119554899713e-10       1.266187708451e-12      -8.828046789378e-12       7.961391617631e-15       8.351670601991e-14       2.308331239085e-15       7.958103530740e-16 
  491       3.131706561971e-10       1.247842075726e-12      -8.734588247145e-12       7.988971467225e-15       8.291990194726e-14       2.248499907866e-15       7.813184190555e-16 
  492       3.143688391436e-10       1.229847980212e-12      -8.637670279526e-12       8.016557342538e-15       8.232850616874e-14       2.190742061237e-15       7.668525161797e-16 
  493       3.155493007964e-10       1.212218969941e-12      -8.537361799203e-12       8.044145041504e-15       8.174244836721e-14       2.135010066070e-15       7.524138363207e-16 
  494       3.167112940236e-10       1.194968743228e-12      -8.433733257073e-12       8.071730298835e-15       8.116165562899e-14       2.081255155563e-15       7.380035735116e-16 
  495       3.178540625351e-10       1.178111149291e-12      -8.326856650656e-12       8.099308785708e-15       8.058605242761e-14       2.029427422850e-15       7.236229239145e-16 
  496       3.189768408405e-10       1.161660188885e-12      -8.216805532495e-12       8.126876109446e-15       8.001556060757e-14       1.979475814607e-15       7.092730857904e-16 
  497       3.200788542085e-10       1.145630014924e-12      -8.103655018566e-12       8.154427813208e-15       7.945009936814e-14       1.931348124659e-15       6.949552594691e-16 
  498       3.211593186248e-10       1.130034933112e-12      -7.987481796679e-12       8.181959375670e-15       7.888958524708e-14       1.884990987590e-15       6.806706473192e-16 
  499       3.222174407514e-10       1.114889402569e-12      -7.868364134883e-12       8.209466210711e-15       7.833393210444e-14       1.840349872345e-15       6.664204537175e-16 
  500       3.232524178847e-10       1.100208036456e-12      -7.746381889875e-12       8.236943667102e-15       7.778305110633e-14       1.797369075843e-15       6.522058850197e-16 
  501       3.242634379147e-10       1.086005602606e-12      -7.621616515400e-12       8.264387028185e-15       7.723685070864e-14       1.755991716578e-15       6.380281495294e-16 
  502       3.252496792829e-10       1.072297024148e-12      -7.494151070659e-12       8.291791511562e-15       7.669523664089e-14       1.716159728233e-15       6.238884574685e-16 
  503       3.262103109419e-10       1.059097380136e-12      -7.364070228711e-12       8.319152268780e-15       7.615811188989e-14       1.677813853282e-15       6.097880209471e-16 
  504       3.271444923130e-10       1.046421906175e-12      -7.231460284882e-12       8.346464385013e-15       7.562537668362e-14       1.640893636599e-15       5.957280539333e-16 
  505       3.280514970688e-10       1.034284174965e-12      -7.096406188944e-12       8.373723237149e-15       7.509694459598e-14       1.605346341969e-15       5.817097493993e-16 
  506       3.289310884829e-10       1.022690579015e-12      -6.958982530562e-12       8.400925580019e-15       7.457279140461e-14       1.571153997112e-15       5.677342100992e-16 
  507       3.297831548121e-10       1.011645690215e-12      -6.819262310715e-12       8.428068490838e-15       7.405290760864e-14       1.538307115202e-15       5.538025157376e-16 
  508       3.306075864673e-10       1.001154065322e-12      -6.677319901421e-12       8.455149013493e-15       7.353728242631e-14       1.506795840222e-15       5.399157455724e-16 
  509       3.314042760311e-10       9.912202457302e-13      -6.533231052745e-12       8.482164158393e-15       7.302590378625e-14       1.476609944769e-15       5.260749783738e-16 
  510       3.321731182740e-10       9.818487572456e-13      -6.387072899804e-12       8.509110902326e-15       7.251875831886e-14       1.447738827845e-15       5.122812923833e-16 
  511       3.329140101713e-10       9.730441098563e-13      -6.238923969777e-12       8.535986188311e-15       7.201583134763e-14       1.420171512660e-15       4.985357652732e-16 
  512       3.336268509201e-10       9.648107975062e-13      -6.088864188911e-12       8.562786925450e-15       7.151710688047e-14       1.393896644424e-15       4.848394741056e-16 
  513       3.343115419561e-10       9.571532978673e-13      -5.936974889527e-12       8.589509988784e-15       7.102256760107e-14       1.368902488150e-15       4.711934952913e-16 
  514       3.349679869700e-10       9.500760721117e-13      -5.783338817029e-12       8.616152219144e-15       7.053219486022e-14       1.345176926447e-15       4.575989045495e-16 
