#scalar perturbations for mode k = 1.105063066833e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       4.804408032266e+02       1.937050436941e-03      -2.216484129794e+00      -1.767061200041e-02      -2.872824223018e-02       2.172879711567e-02       9.574585907646e-03       7.880431764254e-03      -3.060933198038e+00      -2.659404887210e-03       4.500877802929e-01       4.462972439107e-01      -1.148289092260e+00      -1.688977424077e-02      -1.131150974920e-01      -4.088604317455e+00      -2.837372602840e-15      -1.166761695653e+00      -1.669869856177e-02      -1.036562427110e-01       1.061342466060e-11      -3.611562298158e-04 
       4.846904270108e+02       1.962223065197e-03      -2.192147270729e+00      -1.793528699310e-02      -3.561522325369e-02       2.126520832182e-02       9.660941865408e-03       7.912382552799e-03      -3.107101731562e+00      -2.629142313436e-03       4.491307399882e-01       4.450556908501e-01      -1.128879037024e+00      -1.697727610256e-02      -1.189404155997e-01      -4.146009849705e+00      -3.057153589878e-15      -1.148413247218e+00      -1.678361966865e-02      -1.090749865792e-01       1.130480742899e-11      -3.685050206362e-04 
       4.889400507950e+02       1.987536729049e-03      -2.166644349032e+00      -1.819323002680e-02      -4.268149858930e-02       2.079632369233e-02       9.739128372013e-03       7.942886602645e-03      -3.153633843752e+00      -2.599360687456e-03       4.481852453231e-01       4.438381857807e-01      -1.109303523042e+00      -1.705925249382e-02      -1.246609039176e-01      -4.203651385628e+00      -3.291915978690e-15      -1.129924433599e+00      -1.686316918021e-02      -1.143852289776e-01       1.203276139012e-11      -3.759287911676e-04 
       4.931896745792e+02       2.012991430433e-03      -2.140012736552e+00      -1.844419804676e-02      -4.991544623880e-02       2.032261855785e-02       9.809109037925e-03       7.971857649449e-03      -3.200526422660e+00      -2.570052289942e-03       4.472511946876e-01       4.426446713588e-01      -1.089592297639e+00      -1.713574046447e-02      -1.302681755924e-01      -4.261527830365e+00      -3.542546022982e-15      -1.111324093031e+00      -1.693739000279e-02      -1.195792666238e-01       1.279877745527e-11      -3.834250518197e-04 
       4.981971135194e+02       2.043166355881e-03      -2.107236337369e+00      -1.873065452556e-02      -5.863828124420e-02       1.975889615634e-02       9.881002926411e-03       8.003910458237e-03      -3.256239647292e+00      -2.536113022772e-03       4.461651424367e-01       4.412690131990e-01      -1.066232128873e+00      -1.721888634967e-02      -1.367189234261e-01      -4.330025187994e+00      -3.859502777474e-15      -1.089302622276e+00      -1.701807691674e-02      -1.255402261071e-01       1.375232908097e-11      -3.923572616568e-04 
       5.032045524595e+02       2.073537110802e-03      -2.073012666661e+00      -1.900674872566e-02      -6.755712336868e-02       1.918990647721e-02       9.941443299175e-03       8.033575073634e-03      -3.312444396679e+00      -2.502803552953e-03       4.450947217186e-01       4.399264216506e-01      -1.042772696300e+00      -1.729456321368e-02      -1.429880316322e-01      -4.398845705282e+00      -4.201392386722e-15      -1.067212408522e+00      -1.709153236129e-02      -1.313176016024e-01       1.476344329137e-11      -4.013931617962e-04 
       5.082119913997e+02       2.104103698366e-03      -2.037410105153e+00      -1.927214653852e-02      -7.665123810589e-02       1.861641329069e-02       9.990425379762e-03       8.060712626912e-03      -3.369136096776e+00      -2.470108976583e-03       4.440398185672e-01       4.386167287538e-01      -1.019261594359e+00      -1.736287448837e-02      -1.490628502756e-01      -4.467987930124e+00      -4.569915900625e-15      -1.045099224731e+00      -1.715786705470e-02      -1.369000068913e-01       1.583478882139e-11      -4.105320032056e-04 
       5.132194303398e+02       2.134866121745e-03      -2.000499337164e+00      -1.952653720167e-02      -8.589937245582e-02       1.803917404716e-02       1.002796380582e-02       8.085185965040e-03      -3.426310372297e+00      -2.438015505476e-03       4.430003349765e-01       4.373397420934e-01      -9.957458337433e-01      -1.742393843855e-02      -1.549311737306e-01      -4.537450527814e+00      -4.966873450847e-15      -1.023008149135e+00      -1.721720558883e-02      -1.422765461985e-01       1.696911998136e-11      -4.197760827233e-04 
       5.182268692800e+02       2.165824384114e-03      -1.962353193287e+00      -1.976963415110e-02      -9.527980872395e-02       1.745893909917e-02       1.005409240597e-02       8.106860101681e-03      -3.483963031640e+00      -2.406509930132e-03       4.419761863672e-01       4.360952449322e-01      -9.722717400773e-01      -1.747788778393e-02      -1.605812699259e-01      -4.607232278379e+00      -5.394169097969e-15      -1.000983470248e+00      -1.726968598639e-02      -1.474368395913e-01       1.816927817199e-11      -4.291244246420e-04 
       5.232343082201e+02       2.196978488643e-03      -1.923046486546e+00      -2.000117585950e-02      -1.047704199195e-01       1.687645104508e-02       1.006886394787e-02       8.125602682447e-03      -3.542090056394e+00      -2.375579025037e-03       4.409672992786e-01       4.348829964446e-01      -9.488848551234e-01      -1.752486928934e-02      -1.660019083009e-01      -4.677332073870e+00      -5.853815869451e-15      -9.790685951893e-01      -1.731545923099e-02      -1.523710468038e-01       1.943819341041e-11      -4.385775351711e-04 
       5.282417471603e+02       2.228328438508e-03      -1.882655838733e+00      -2.022092633238e-02      -1.143487272402e-01       1.629244404562e-02       1.007234986167e-02       8.141284433273e-03      -3.600687600589e+00      -2.345209588354e-03       4.399736097182e-01       4.337027324761e-01      -9.256298407580e-01      -1.756504332329e-02      -1.711823863521e-01      -4.747748915594e+00      -6.347941001138e-15      -9.573059615039e-01      -1.735468876951e-02      -1.570698893714e-01       2.077888587921e-11      -4.481348665752e-04 
       5.342270369773e+02       2.266057346191e-03      -1.833065053416e+00      -2.046782773505e-02      -1.258807010257e-01       1.559341187046e-02       1.006183661516e-02       8.155837239927e-03      -3.671340246624e+00      -2.309628356112e-03       4.388057338793e-01       4.323335481075e-01      -8.980675874124e-01      -1.760437452656e-02      -1.770452755437e-01      -4.832331453575e+00      -6.986942162785e-15      -9.315510212939e-01      -1.739323967105e-02      -1.623654138233e-01       2.247991400759e-11      -4.596955722648e-04 
       5.402123267944e+02       2.304066066764e-03      -1.782173843100e+00      -2.069727435601e-02      -1.374661022500e-01       1.489446380152e-02       1.003551593888e-02       8.165630132637e-03      -3.742653925252e+00      -2.274809831917e-03       4.376594083072e-01       4.310091200773e-01      -8.708287005587e-01      -1.763454831951e-02      -1.825343318247e-01      -4.917364354045e+00      -7.682491893363e-15      -9.061411821026e-01      -1.742301349876e-02      -1.672985596572e-01       2.429343004496e-11      -4.714077246979e-04 
       5.461976166114e+02       2.342354605644e-03      -1.730121058121e+00      -2.090901066044e-02      -1.490652781689e-01       1.419679642183e-02       9.993610832695e-03       8.170464565226e-03      -3.814623009241e+00      -2.240733610519e-03       4.365345607139e-01       4.297288772248e-01      -8.439834006824e-01      -1.765590904545e-02      -1.876345401308e-01      -5.002846491462e+00      -8.438933473241e-15      -8.811424685089e-01      -1.744435279444e-02      -1.718568733988e-01       2.622511797327e-11      -4.832693859266e-04 
       5.521829064284e+02       2.380922968243e-03      -1.677047633712e+00      -2.110283601143e-02      -1.606383852593e-01       1.350158197213e-02       9.936379263994e-03       8.170151762367e-03      -3.887242187546e+00      -2.207379842471e-03       4.354311240783e-01       4.284922062758e-01      -8.175993306601e-01      -1.766882415433e-02      -1.923321657134e-01      -5.088776937858e+00      -9.260895602342e-15      -8.566182386508e-01      -1.745762065358e-02      -1.760292066635e-01       2.828086038553e-11      -4.952826354628e-04 
       5.581681962454e+02       2.419771159971e-03      -1.623096140162e+00      -2.127860507959e-02      -1.721455349016e-01       1.280996647826e-02       9.864113133311e-03       8.164513570876e-03      -3.960506455540e+00      -2.174729211126e-03       4.343490394205e-01       4.272984591971e-01      -7.917413676780e-01      -1.767368276092e-02      -1.966147985003e-01      -5.175154955690e+00      -1.015330822595e-14      -8.326289991551e-01      -1.746319872090e-02      -1.798057417327e-01       3.046674261312e-11      -5.074472504452e-04 
       5.641534860625e+02       2.458899186236e-03      -1.568410330083e+00      -2.143622802742e-02      -1.835469390390e-01       1.212306789087e-02       9.777137169408e-03       8.153383260822e-03      -4.034411106106e+00      -2.142763004146e-03       4.332882486162e-01       4.261469506784e-01      -7.664714464795e-01      -1.767089414205e-02      -2.004713927048e-01      -5.261979990595e+00      -1.112141907041e-14      -8.092322785889e-01      -1.746148606046e-02      -1.831780208946e-01       3.278905709932e-11      -5.197638468786e-04 
       5.701387758795e+02       2.498307052441e-03      -1.513134685976e+00      -2.157567052322e-02      -1.948030550097e-01       1.144197425213e-02       9.675807752255e-03       8.136606274978e-03      -4.108951719345e+00      -2.111463139817e-03       4.322486929806e-01       4.250369610158e-01      -7.418483951915e-01      -1.766088617529e-02      -2.038923013416e-01      -5.349251664403e+00      -1.217081094392e-14      -7.864824894134e-01      -1.745289749250e-02      -1.861389655481e-01       3.525430774913e-11      -5.322326058405e-04 
       5.774917074023e+02       2.547102704521e-03      -1.444634372612e+00      -2.172212484444e-02      -2.083746851291e-01       1.061474988421e-02       9.532248917559e-03       8.108058650491e-03      -4.201389358963e+00      -2.073897635021e-03       4.310005812894e-01       4.237290666238e-01      -7.125660160923e-01      -1.763936576638e-02      -2.074865117657e-01      -5.457076049492e+00      -1.358002711534e-14      -7.594950058972e-01      -1.743356672479e-02      -1.892051656869e-01       3.848844640580e-11      -5.477603537691e-04 
       5.848446389252e+02       2.596320712956e-03      -1.375730274786e+00      -2.184132877212e-02      -2.215965239382e-01       9.799767761608e-03       9.368390137487e-03       8.070541399811e-03      -4.294773424596e+00      -2.037280098744e-03       4.297843144066e-01       4.224812518377e-01      -6.844395372076e-01      -1.760847825098e-02      -2.103986342272e-01      -5.565574147604e+00      -1.513267547598e-14      -7.336488089698e-01      -1.740532640130e-02      -1.916344263297e-01       4.196137843951e-11      -5.635200057413e-04 
       5.921975704480e+02       2.645961087729e-03      -1.306688690471e+00      -2.193355868233e-02      -2.343987089647e-01       8.998836492162e-03       9.185070681069e-03       8.023852372060e-03      -4.389097350718e+00      -2.001580412237e-03       4.285997673638e-01       4.212920097081e-01      -6.575568612498e-01      -1.756910982611e-02      -2.126197935822e-01      -5.674746252425e+00      -1.684143834950e-14      -7.090239369698e-01      -1.736901965543e-02      -1.934222899971e-01       4.568653611972e-11      -5.795121213482e-04 
       5.995505019708e+02       2.696023838814e-03      -1.237773047905e+00      -2.199921258767e-02      -2.467133598177e-01       8.213679823373e-03       8.983188110289e-03       7.967823345963e-03      -4.484355117813e+00      -1.966769618088e-03       4.274468012735e-01       4.201597805156e-01      -6.319975138416e-01      -1.752217193119e-02      -2.141445047648e-01      -5.784592986434e+00      -1.871996006285e-14      -6.856923419773e-01      -1.732550810513e-02      -1.945674814513e-01       4.967788223210e-11      -5.957393182743e-04 
       6.069034334937e+02       2.746508976165e-03      -1.169242700182e+00      -2.203880736984e-02      -2.584749477853e-01       7.445932660425e-03       8.763694022150e-03       7.902321315677e-03      -4.580541224778e+00      -1.932819890122e-03       4.263252588769e-01       4.190829565168e-01      -6.078323951703e-01      -1.746859628467e-02      -2.149706863557e-01      -5.895115281454e+00      -2.078290883764e-14      -6.637177395310e-01      -1.727566718076e-02      -1.950718783287e-01       5.394992491390e-11      -6.122022882002e-04 
       6.142563650165e+02       2.797416509718e-03      -1.101351750277e+00      -2.205297545591e-02      -2.696206518859e-01       6.697137397422e-03       8.527589635203e-03       7.827249592477e-03      -4.677650661262e+00      -1.899704482757e-03       4.252349656995e-01       4.180598915315e-01      -5.851235791111e-01      -1.740932987347e-02      -2.150996563308e-01      -6.006314359344e+00      -2.304604191537e-14      -6.431554873629e-01      -1.722038099214e-02      -1.949404590469e-01       5.851773292882e-11      -6.289027316048e-04 
